Index	Sentence	Entity	Entity_Startindex	Entity_Stopindex	Entity_Info
PMC5532657_OgerInput.txtOger_out.csv:138	Cytochrome c then forms an apoptosome containing apoptosis activating factor 1 and caspase-9, which then activates the downstream apoptotic signals. 	Cytochrome c	20022	20034	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5532657_OgerInput.txtOger_out.csv:138	Cytochrome c then forms an apoptosome containing apoptosis activating factor 1 and caspase-9, which then activates the downstream apoptotic signals. 	Cytochrome c	20022	20034	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5627346_OgerInput.txtOger_out.csv:1	 Analysis of a Functional Dimer Model of Ubiquinol Cytochrome c Oxidoreductase. 	Cytochrome c	51	63	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5627346_OgerInput.txtOger_out.csv:1	 Analysis of a Functional Dimer Model of Ubiquinol Cytochrome c Oxidoreductase. 	Cytochrome c	51	63	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5896948_OgerInput.txtOger_out.csv:5	Cytochrome c and transferrin were cross-linked with a redox sensitive disulfide bond for the intra-cellular release of the protein upon endocytosis by the transferrin receptor. 	Cytochrome c	509	521	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5896948_OgerInput.txtOger_out.csv:5	Cytochrome c and transferrin were cross-linked with a redox sensitive disulfide bond for the intra-cellular release of the protein upon endocytosis by the transferrin receptor. 	Cytochrome c	509	521	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5896948_OgerInput.txtOger_out.csv:21	Cytochrome c (Cyt c) is one such protein that has attracted the attention of research groups due to its potential to be developed into a potent and selective anticancer drug. 	Cytochrome c	2702	2714	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5896948_OgerInput.txtOger_out.csv:21	Cytochrome c (Cyt c) is one such protein that has attracted the attention of research groups due to its potential to be developed into a potent and selective anticancer drug. 	Cytochrome c	2702	2714	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5979317_OgerInput.txtOger_out.csv:1	 Mutagenesis Study of the Cytochrome c Subunit Responsible for the Direct Electron Transfer-Type Catalytic Activity of FAD-Dependent Glucose Dehydrogenase. 	Cytochrome c	26	38	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5979317_OgerInput.txtOger_out.csv:1	 Mutagenesis Study of the Cytochrome c Subunit Responsible for the Direct Electron Transfer-Type Catalytic Activity of FAD-Dependent Glucose Dehydrogenase. 	Cytochrome c	26	38	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6017888_OgerInput.txtOger_out.csv:135	Cytochrome c release from mitochondria to cytosol is a hallmark of apoptosis and is often utilized to characterize the mitochondria-dependent apoptotic pathway. 	Cytochrome c	21259	21271	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6017888_OgerInput.txtOger_out.csv:135	Cytochrome c release from mitochondria to cytosol is a hallmark of apoptosis and is often utilized to characterize the mitochondria-dependent apoptotic pathway. 	Cytochrome c	21259	21271	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6017888_OgerInput.txtOger_out.csv:148	Cytochrome c forms a complex with the cytoplasmic protein Apaf-1 and pro-caspase-9 that is termed the apoptosome that results in activation of caspase-3, leading to systematic disassembly of the cell. 	Cytochrome c	23094	23106	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6017888_OgerInput.txtOger_out.csv:148	Cytochrome c forms a complex with the cytoplasmic protein Apaf-1 and pro-caspase-9 that is termed the apoptosome that results in activation of caspase-3, leading to systematic disassembly of the cell. 	Cytochrome c	23094	23106	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6289567_OgerInput.txtOger_out.csv:95	Cytochrome c, mobile in Extracellular Polymeric Substances or associated with cytoplasmic membranes, is widely reported as the reducing/oxidizing equivalent during microorganism-metal oxide redox reactions^, and was chosen here as a model molecule. 	Cytochrome c	17395	17407	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6289567_OgerInput.txtOger_out.csv:95	Cytochrome c, mobile in Extracellular Polymeric Substances or associated with cytoplasmic membranes, is widely reported as the reducing/oxidizing equivalent during microorganism-metal oxide redox reactions^, and was chosen here as a model molecule. 	Cytochrome c	17395	17407	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6292386_OgerInput.txtOger_out.csv:158	Cytochrome c oxidases, both aa3- and cbb3-type, were widespread in all three lake environments and frequently co-occurred within MAGs. 	Cytochrome c	26680	26692	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6292386_OgerInput.txtOger_out.csv:158	Cytochrome c oxidases, both aa3- and cbb3-type, were widespread in all three lake environments and frequently co-occurred within MAGs. 	Cytochrome c	26680	26692	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6328497_OgerInput.txtOger_out.csv:56	Cytochrome c levels were examined as described previously with minor modification (Choi and Lee, ; Yun and Lee,. 	Cytochrome c	8177	8189	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6328497_OgerInput.txtOger_out.csv:56	Cytochrome c levels were examined as described previously with minor modification (Choi and Lee, ; Yun and Lee,. 	Cytochrome c	8177	8189	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6328497_OgerInput.txtOger_out.csv:109	Cytochrome c release from the mitochondria to the cytoplasm is a crucial event, which activates metacaspase, thereby inducing apoptosis (Wu et al.,. 	Cytochrome c	15217	15229	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6328497_OgerInput.txtOger_out.csv:109	Cytochrome c release from the mitochondria to the cytoplasm is a crucial event, which activates metacaspase, thereby inducing apoptosis (Wu et al.,. 	Cytochrome c	15217	15229	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6468925_OgerInput.txtOger_out.csv:27	The following primary antibodies were used: Rabbit anti-LC3B antibody (PM063) from MBL, Nagoya, Japan; rabbit anti-PINK1 (BC100-494), rabbit anti-Parkin (NB100-91921), and mouse anti-p62 (H00008878-M01) antibodies from Novus Biologicals (Briarwood Avenue, Building IV Centennial, CO, USA); goat anti-pan-cathepsin (sc-6499), mouse anti-Parkin (sc-32282), mouse anti-Actin (sc-47778), and mouse anti-cytochrome c (7H8):(sc-13560) antibodies from Santa Cruz Biologicals (Dallas, TX, USA); rabbit anti-inducible nitric oxide synthase (iNOS) and rabbit anti-iNOS (ab15323) antibodies from Abcam Biologicals (Cambridge, MA, USA); rabbit anti-TFEB (MBS9125929) from MyBioSource Biologicals (San Diego, CA, USA); and rabbit anti-Cytochrome c oxidase (COX) IV (3E11) from cell signaling Biologicals (Danvers, MA, USA). 	Cytochrome c	6149	6161	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC6468925_OgerInput.txtOger_out.csv:27	The following primary antibodies were used: Rabbit anti-LC3B antibody (PM063) from MBL, Nagoya, Japan; rabbit anti-PINK1 (BC100-494), rabbit anti-Parkin (NB100-91921), and mouse anti-p62 (H00008878-M01) antibodies from Novus Biologicals (Briarwood Avenue, Building IV Centennial, CO, USA); goat anti-pan-cathepsin (sc-6499), mouse anti-Parkin (sc-32282), mouse anti-Actin (sc-47778), and mouse anti-cytochrome c (7H8):(sc-13560) antibodies from Santa Cruz Biologicals (Dallas, TX, USA); rabbit anti-inducible nitric oxide synthase (iNOS) and rabbit anti-iNOS (ab15323) antibodies from Abcam Biologicals (Cambridge, MA, USA); rabbit anti-TFEB (MBS9125929) from MyBioSource Biologicals (San Diego, CA, USA); and rabbit anti-Cytochrome c oxidase (COX) IV (3E11) from cell signaling Biologicals (Danvers, MA, USA). 	Cytochrome c	6149	6161	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC6770455_OgerInput.txtOger_out.csv:3	Cytochrome c showed a significant response to Bombyx Mori Nucleopolyhedrovirus infection in our previous transcriptome study. 	Cytochrome c	207	219	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5454865_OgerInput.txtOger_out.csv:3	The inhibitory potentials of dimethyllirioresinol, epimagnolin A, eudesmin, fargesin, and magnolin on eight major human cytochrome P450 enzyme activities in human liver microsomes were evaluated using liquid chromatography-tandem mass spectrometry to determine the inhibition mechanisms and inhibition potency. 	cytochrome P450 enzyme	432	454	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC5650666_OgerInput.txtOger_out.csv:449	Obes Rev 17: 42941 [PMID:26997580] The cytochrome P450 enzyme family (CYP450), E.C. 	cytochrome P450 enzyme	52762	52784	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC5650666_OgerInput.txtOger_out.csv:482	In vitro experiments indicate that the endocannabinoids are also substrates for oxidative metabolism via cyclooxygenase, lipoxygenase and cytochrome P450 enzyme activities [11, 154, 488]. 	cytochrome P450 enzyme	55944	55966	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC5815478_OgerInput.txtOger_out.csv:20	We speculated that this effect was a result of changes in the expression of the cytochrome P450 enzyme caused by Methicillin-Resistant Staphylococcus Aureus infection. 	cytochrome P450 enzyme	4951	4973	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC5850782_OgerInput.txtOger_out.csv:291	As a control, experimental N-terminal helical segments of ScErg11p (CYP51), the first crystal structure for any full-length cytochrome P450 enzyme showing resolution of the membrane spanning helix available in PDB, were also submitted to PPM server. 	cytochrome P450 enzyme	46985	47007	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC6344987_OgerInput.txtOger_out.csv:21	For example, St Johns wort induces microsomal cytochrome P450 enzyme-mediated metabolism of warfarin, particularly CYP2C9 and increases warfarin clearance. 	cytochrome P450 enzyme	3610	3632	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC6984740_OgerInput.txtOger_out.csv:9	CYP1A plays an important role in maintaining the health in the body.Image 1 The cytochrome P450 enzyme is one of the most abundant and diverse superfamilies, which contains hemoprotein. 	cytochrome P450 enzyme	1188	1210	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC7308462_OgerInput.txtOger_out.csv:24	Apart from this QC also reported as an inhibitor of cytochrome P450 enzyme which is the main enzyme of Mycophenolic Acid metabolism (;. 	cytochrome P450 enzyme	3224	3246	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC7308462_OgerInput.txtOger_out.csv:203	In addition, the blood circulation time of Mycophenolic Acid also increased by QC through inhibition of Mycophenolic Acid metabolism mediated by cytochrome P450 enzyme as discussed blow in pharmacokinetic analysis. 	cytochrome P450 enzyme	31511	31533	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_345', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:5	Fargesin negligibly inhibited CYP1A2-catalyzed phenacetin O-deethylation, CYP2A6-catalyzed coumarin 7-hydroxylation, CYP2B6-catalyzed bupropion hydroxylation, and CYP2D6-catalyzed bufuralol 1-hydroxylation at 100 M in human liver microsomes. 	CYP2B6	1145	1151	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_395', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:5	Fargesin negligibly inhibited CYP1A2-catalyzed phenacetin O-deethylation, CYP2A6-catalyzed coumarin 7-hydroxylation, CYP2B6-catalyzed bupropion hydroxylation, and CYP2D6-catalyzed bufuralol 1-hydroxylation at 100 M in human liver microsomes. 	CYP2B6	1145	1151	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_505', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:6	Dimethyllirioresinol weakly inhibited CYP2C19 and CYP2C8 with IC50 values of 55.1 and 85.0 M, respectively, without inhibition of CYP1A2, CYP2A6, CYP2B6, CYP2C9, CYP2D6, and CYP3A4 activities at 100 M. Epimagnolin A, eudesmin, and magnolin showed no the reversible and time-dependent inhibition of eight major Cytochrome P450 activities at 100 M in human liver microsomes. 	CYP2B6	1416	1422	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_395', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:6	Dimethyllirioresinol weakly inhibited CYP2C19 and CYP2C8 with IC50 values of 55.1 and 85.0 M, respectively, without inhibition of CYP1A2, CYP2A6, CYP2B6, CYP2C9, CYP2D6, and CYP3A4 activities at 100 M. Epimagnolin A, eudesmin, and magnolin showed no the reversible and time-dependent inhibition of eight major Cytochrome P450 activities at 100 M in human liver microsomes. 	CYP2B6	1416	1422	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_505', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:17	Dimethyllirioresinol weakly inhibited CYP2C19-catalyzed [S]-mephenytoin 4-hydroxylation and CYP2C8-catalyzed amodiaquine N-deethylation with IC_50 values of 55.1 and 85.0 M, respectively, without inhibition of CYP1A2-catalyzed phenacetin O-deethylation, CYP2A6-catalyzed coumarin 7-hydroxylation, CYP2B6-catalyzed bupropion hydroxylation, CYP2C9-catalyzed diclofenac 4-hydroxylation, CYP2D6-catalyzed bufuralol 1-hydroxylation, and CYP3A4-catalyzed midazolam 1-hydroxylation activities at 100 M in human liver microsomes. 	CYP2B6	4896	4902	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_395', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:17	Dimethyllirioresinol weakly inhibited CYP2C19-catalyzed [S]-mephenytoin 4-hydroxylation and CYP2C8-catalyzed amodiaquine N-deethylation with IC_50 values of 55.1 and 85.0 M, respectively, without inhibition of CYP1A2-catalyzed phenacetin O-deethylation, CYP2A6-catalyzed coumarin 7-hydroxylation, CYP2B6-catalyzed bupropion hydroxylation, CYP2C9-catalyzed diclofenac 4-hydroxylation, CYP2D6-catalyzed bufuralol 1-hydroxylation, and CYP3A4-catalyzed midazolam 1-hydroxylation activities at 100 M in human liver microsomes. 	CYP2B6	4896	4902	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_505', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:18	Magnolin, epimagnolin A, and eudesmin negligibly inhibited CYP1A2, CYP2A6, CYP2B6, CYP2C8, CYP2C9, CYP2C19, CYP2D6, and CYP3A4 activities at 100 M in human liver microsomes did not cause the IC_50 value shift of eight Cytochrome P450 enzymes, indicating that dimethyllirioresinol, magnolin, epimagnolin A, or eudesmin may not be mechanism-based inhibitors. 	CYP2B6	5196	5202	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_395', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:18	Magnolin, epimagnolin A, and eudesmin negligibly inhibited CYP1A2, CYP2A6, CYP2B6, CYP2C8, CYP2C9, CYP2C19, CYP2D6, and CYP3A4 activities at 100 M in human liver microsomes did not cause the IC_50 value shift of eight Cytochrome P450 enzymes, indicating that dimethyllirioresinol, magnolin, epimagnolin A, or eudesmin may not be mechanism-based inhibitors. 	CYP2B6	5196	5202	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_505', 'CUI-less')
PMC5454865_OgerInput.txtOger_out.csv:25	Dimethyllirioresinol exhibited weak inhibition of CYP2C8 and CYP2C19 activities without inhibition of CYP1A2, CYP2A6, CYP2B6, CYP2C9, CYP2D6, and CYP3A4 in human liver microsomes. 	CYP2B6	7366	7372	('Cytochromes', 'Cytochrome P-450 CYP2B6', 'NCCS', 'NCCS_395', 'CUI-less')
